JobID,Job_Title,Salary_estimate_range,Min_Salary_Estimate,Max_Salary_Estimate,Location
11501,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11502,Business Data Analyst,$69K-$127K ,69000,127000,"Santa Clara, CA"
11503,Data Analyst,$89K-$151K ,89000,151000,"Santa Clara, CA"
11504,Data Analyst,$65K-$120K ,65000,120000,"Foster City, CA"
11505,Data Analyst,$93K-$159K ,93000,159000,"Foster City, CA"
11506,Data Analyst,$53K-$104K ,53000,104000,"Austin, TX"
11507,Data Analyst,$69K-$127K ,69000,127000,"Palo Alto, CA"
11508,Lead Data Analyst,$65K-$120K ,65000,120000,"San Francisco, CA"
11509,Data Analyst,$43K-$94K ,43000,94000,"Glendale, AZ"
11510,Data Analyst,$45K-$78K ,45000,78000,"Phoenix, AZ"
11511,Data Analyst,$27K-$52K ,27000,52000,"New York, NY"
11512,Business Data Analyst,$35K-$67K ,35000,67000,"Seattle, WA"
11513,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11514,Business Data Analyst,$40K-$74K ,40000,74000,"Charlotte, NC"
11515,Data Analyst,$50K-$86K ,50000,86000,"Charlotte, NC"
11516,Financial Data Analyst,$29K-$38K ,29000,38000,"Stafford, TX"
11517,Data Analyst,$67K-$92K ,67000,92000,"Chicago, IL"
11518,Business Data Analyst,$60K-$66K ,60000,66000,"Chicago, IL"
11519,Data Analyst,$51K-$93K ,51000,93000,"Union City, CA"
11520,Data Analyst,$58K-$93K ,58000,93000,"Union City, CA"
11521,Data Analyst,$35K-$45K ,35000,45000,"El Segundo, CA"
11522,Sr. Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11523,Sr. Data Analyst,$41K-$86K ,41000,86000,"Dallas, TX"
11524,Sr. Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11525,Sr. Data Analyst,$41K-$78K ,41000,78000,"New York, NY"
11526,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11527,Data Analyst,$24K-$48K ,24000,48000,"Dallas, TX"
11528,Data Analyst,$55K-$103K ,55000,103000,"Santa Monica, CA"
11529,Sr. Data Analyst,$65K-$81K ,65000,81000,"Santa Monica, CA"
11530,Data Analyst,$42K-$66K ,42000,66000,"Culver City, CA"
11531,Data Analyst,$73K-$82K ,73000,82000,"Chicago, IL"
11532,Business Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11533,Data Analyst,$60K-$110K ,60000,110000,"New York, NY"
11534,Sr. Data Analyst,$73K-$82K ,73000,82000,"Chicago, IL"
11535,Jr. Data Analyst,$53K-$104K ,53000,104000,"Austin, TX"
11536,Data Analyst,$27K-$52K ,27000,52000,"South Plainfield, NJ"
11537,Sr. Business Analyst,$49K-$112K ,49000,112000,"Chesapeake, VA"
11538,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11539,Sr. Data Analyst,$65K-$120K ,65000,120000,"San Francisco, CA"
11540,Sr. Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11541,Sr. Data Analyst,$48K-$88K ,48000,88000,"Dallas, TX"
11542,Data Analyst,$42K-$66K ,42000,66000,"Los Angeles, CA"
11543,Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11544,Jr. Data Analyst,$41K-$78K ,41000,78000,"Fort Washington, PA"
11545,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11546,Sr. Data Analyst,$42K-$66K ,42000,66000,"Marina del Rey, CA"
11547,Sr. Data Analyst,$51K-$93K ,51000,93000,"Palo Alto, CA"
11548,Data Analyst,$65K-$81K ,65000,81000,"Cerritos, CA"
11549,Data Analyst,$99K-$178K ,99000,178000,"Oakland, CA"
11550,Data Analyst,$57K-$100K ,57000,100000,"Aurora, CO"
11551,Sr. Business Analyst,$42K-$74K ,42000,74000,"Jersey City, NJ"
11552,Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11553,Data Analyst,$43K-$69K ,43000,69000,"Norfolk, VA"
11554,Data Analyst,$37K-$68K ,37000,68000,"San Antonio, TX"
11555,Data Analyst,$41K-$78K ,41000,78000,"Philadelphia, PA"
11556,Business Data Analyst,$28K-$52K ,28000,52000,"Westerville, OH"
11557,Financial Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11558,Data Analyst,$35K-$42K ,35000,42000,"Cedar Park, TX"
11559,Data Analyst,$57K-$67K ,57000,67000,"Denver, CO"
